names,scores,logfoldchanges,pvals,pvals_adj
C1orf43,-8.848589,-0.52558184,8.863241990456728e-19,2.5306466595561355e-17
LILRB4,-8.851016,-0.72376096,8.6726061453858135e-19,2.479664784939072e-17
DNAJC15,-8.886519,-0.5911297,6.305299536681654e-19,1.8154487263469517e-17
C6orf1,-8.888969,-1.1461759,6.167839157505274e-19,1.7783647480958675e-17
ADRM1,-8.8952465,-0.7623196,5.828951978786369e-19,1.683017653621735e-17
MPC1,-8.906061,-0.67976004,5.2877584373472355e-19,1.5289069431028364e-17
DDIT4,-8.919995,-1.3253305,4.663085241321787e-19,1.3520971316256353e-17
ETFB,-8.920889,-0.5603795,4.6256130357671875e-19,1.3431288544733321e-17
RILPL2,-8.93534,-0.6714335,4.0592808020546717e-19,1.1803537618325829e-17
APOA1BP,-8.940998,-1.073274,3.856719019566617e-19,1.1230437553572067e-17
NDUFA6,-8.951216,-0.57630587,3.5158883197030943e-19,1.0252510129997843e-17
PDCD5,-8.968186,-0.90836734,3.0143792780942344e-19,8.8151270940166e-18
PSMC2,-8.975087,-1.179944,2.831284814601069e-19,8.29150441639734e-18
RNF5,-8.99262,-1.186052,2.4140376660507516e-19,7.079682749479412e-18
SERBP1,-8.996287,-0.5163463,2.33479790165415e-19,6.857091004729334e-18
ARPC1A,-9.005351,-0.8119189,2.1497687153644267e-19,6.331793681164464e-18
PSMA5,-9.010003,-0.8797471,2.0605025821451516e-19,6.07759446966348e-18
ISOC2,-9.016575,-1.1667618,1.9406248311587386e-19,5.740502472457888e-18
ICAM1,-9.026133,-0.7028915,1.7784562574265419e-19,5.2760012295822946e-18
SEPT9,-9.02942,-0.5365048,1.7258395685605717e-19,5.127317004772789e-18
TRAPPC3,-9.031897,-0.8519023,1.6872240896299524e-19,5.0198584544946804e-18
RWDD1,-9.035497,-0.51467735,1.6325934865824502e-19,4.864370346306404e-18
CCDC23,-9.0355625,-0.9339757,1.6316094039787503e-19,4.864370346306404e-18
SGPL1,-9.037218,-0.85089326,1.6071000285713122e-19,4.802351744765716e-18
ZCRB1,-9.045589,-0.97369134,1.4886023620686571e-19,4.454740217333449e-18
PRDX6,-9.052341,-0.5865143,1.3993466578258088e-19,4.1998812190798286e-18
ASAH1,-9.080394,-0.5034242,1.0818293734405072e-19,3.251665476919498e-18
GPX3,-9.08562,-1.9127887,1.0310977923457543e-19,3.1037253048483855e-18
REEP5,-9.089148,-0.52196765,9.981867852766518e-20,3.0134965463153507e-18
TMEM208,-9.103266,-0.8631699,8.765563331455919e-20,2.6501951344839252e-18
TCEAL8,-9.1182375,-0.92408925,7.635561932999447e-20,2.3153685512931412e-18
RAD23A,-9.123919,-0.66057,7.245579282211627e-20,2.2003623829071372e-18
TUBA1C,-9.133596,-0.9516645,6.626097535964323e-20,2.015217130604616e-18
PSENEN,-9.137197,-0.76610756,6.409230520995094e-20,1.9550533932467795e-18
EIF5,-9.145894,-0.516061,5.913854778210449e-20,1.806629832468487e-18
MRPL41,-9.153527,-0.5120413,5.510438608134917e-20,1.6858985720775218e-18
ITGB1BP1,-9.1600685,-0.979619,5.1864363993760403e-20,1.591514990176244e-18
VAT1,-9.172436,-1.7519557,4.624481552642471e-20,1.4211973322484626e-18
LAIR1,-9.182278,-0.82656765,4.220667142306285e-20,1.2990416156582569e-18
SLC3A2,-9.192348,-1.0971845,3.843605712315275e-20,1.1865470927536886e-18
RABAC1,-9.193096,-0.5190484,3.816947637361479e-20,1.180092139267979e-18
SLAMF8,-9.196857,-1.1689881,3.6856961156185094e-20,1.1412316072026e-18
SNX3,-9.199864,-0.50617677,3.5840038471133874e-20,1.1114201658216123e-18
DYNLT1,-9.227815,-0.50799453,2.762098160822142e-20,8.604417775951102e-19
LINC00996,-9.246773,-1.691599,2.313725315767173e-20,7.218612007201261e-19
MRPS15,-9.306903,-0.88463163,1.3161450317500683e-20,4.1250597491293364e-19
BTG2,-9.3124485,-0.5506549,1.2491897307424779e-20,3.9211951043443925e-19
POLR2E,-9.313906,-0.6578713,1.2321612083399361e-20,3.873665765085842e-19
HSPA5,-9.315465,-0.50553733,1.2141925885450064e-20,3.823030621202521e-19
CLTB,-9.32262,-0.5717235,1.135022907929996e-20,3.579245050214268e-19
KDELR2,-9.326626,-0.51920074,1.0929474204562293e-20,3.4518642453147587e-19
SLAMF7,-9.332237,-1.1048993,1.0365891839441198e-20,3.2789120735267853e-19
GRB2,-9.338429,-0.5243116,9.777341031857113e-21,3.102303462797445e-19
CDK2AP2,-9.351849,-0.8051116,8.612870344948193e-21,2.7412963614176967e-19
SMIM20,-9.353026,-0.9595672,8.517526708278334e-21,2.7151600278609614e-19
FABP3,-9.360339,-2.3565533,7.948122646060484e-21,2.541542208737939e-19
MEA1,-9.368987,-1.036909,7.323170011809163e-21,2.345356586153359e-19
TMED10,-9.370075,-0.5243452,7.248069472830228e-21,2.324931534495809e-19
NUDT1,-9.370494,-0.98510075,7.219370558247065e-21,2.319349893431205e-19
ATP6V0B,-9.378754,-0.50920695,6.675726170985455e-21,2.1480561530432666e-19
TPI1,-9.383544,-0.5112477,6.379156404718151e-21,2.0558508921893082e-19
P4HB,-9.414986,-0.54798996,4.7314744781420885e-21,1.527239615751241e-19
TMEM179B,-9.442636,-0.83487576,3.635197633714958e-21,1.1752279090162892e-19
SERPING1,-9.459408,-1.3563201,3.096924724246906e-21,1.0027881335025983e-19
TMEM138,-9.472078,-1.3833246,2.7432967886956656e-21,8.896862523717744e-20
MPC2,-9.477216,-0.8881545,2.6115899581604874e-21,8.483121875170355e-20
APEX1,-9.480436,-0.87271833,2.532210195394176e-21,8.238311109547867e-20
IFNGR2,-9.4857645,-0.56243265,2.4061191326062824e-21,7.852976100679551e-20
CD69,-9.486484,-1.6118809,2.3895918822138582e-21,7.811454100313422e-20
RENBP,-9.501018,-1.1595134,2.0784958394030334e-21,6.816204646502376e-20
NDUFA8,-9.503731,-1.1957397,2.025020698749602e-21,6.651463987940893e-20
NUCKS1,-9.5046215,-0.6774356,2.0077754881009794e-21,6.605388300516827e-20
ANKH,-9.522238,-1.3343346,1.6948951788714527e-21,5.584992476252336e-20
CCT3,-9.52538,-1.006053,1.6443950515004585e-21,5.427296786535839e-20
SNRPD1,-9.532066,-0.6642747,1.5418316470066158e-21,5.0969825895972327e-20
PSMB3,-9.541292,-0.5266685,1.4106417466530664e-21,4.6859327535664725e-20
PDK4,-9.582704,-1.2294134,9.45372467139715e-22,3.1454702395318005e-20
MTCH2,-9.583696,-0.8272977,9.363289762673282e-22,3.12043791457662e-20
FAM213A,-9.584656,-1.3951144,9.276673297375154e-22,3.0965987987286916e-20
SCARB2,-9.589529,-0.80913717,8.848835732368737e-22,2.958595256511365e-20
ARF1,-9.621761,-0.5380783,6.471343988970149e-22,2.1672140415916507e-20
NDUFS7,-9.622997,-0.5300006,6.394003797865166e-22,2.1448121563133007e-20
PDCD6,-9.627993,-0.64888096,6.090752502573049e-22,2.0464330298743392e-20
NDFIP1,-9.634904,-0.56188273,5.694541615655781e-22,1.9164466365212708e-20
BLOC1S2,-9.64731,-0.7428025,5.046170384071862e-22,1.701031721093781e-20
BID,-9.661159,-0.5906425,4.4084954639586055e-22,1.490972049087417e-20
CTSH,-9.666593,-0.56520814,4.180673903821154e-22,1.416255025933077e-20
MMD,-9.668792,-1.1116428,4.0918148612036715e-22,1.3884440873661186e-20
KCNMA1,-9.677964,-1.4138663,3.7409128695553768e-22,1.2714768261440782e-20
SIGLEC1,-9.693599,-1.5401484,3.2101299154340237e-22,1.0928815428514938e-20
PDIA4,-9.707266,-0.6289517,2.807682350397337e-22,9.574569928788527e-21
COMMD1,-9.71686,-1.3104085,2.55539741039467e-22,8.728744332444622e-21
ST14,-9.724995,-1.680777,2.359188755617875e-22,8.07196432734656e-21
PSMB2,-9.728123,-0.83638096,2.287749273931204e-22,7.84060181043968e-21
GALM,-9.732838,-1.5753616,2.184125617328776e-22,7.497979063234523e-21
MRPS7,-9.741324,-1.0089238,2.0091763663543815e-22,6.908941645710066e-21
RHEB,-9.759017,-0.54239863,1.6878290039665578e-22,5.81366470174991e-21
ISG15,-9.776752,-0.6277599,1.4168385745046559e-22,4.888450268236316e-21
CBR1,-9.781137,-1.3301578,1.3567690351676624e-22,4.6890760139658154e-21
COX20,-9.820383,-1.059882,9.199315342466257e-23,3.1847005845782427e-21
MRPS21,-9.822641,-0.5570978,8.995473207571633e-23,3.119393065510778e-21
CCDC107,-9.82523,-0.9891111,8.767366655546911e-23,3.0454360418227164e-21
TRAPPC2L,-9.83975,-0.73607427,7.589880498636335e-23,2.645376175832009e-21
IGHM,-9.864624,-1.1284046,5.925602771023801e-23,2.072345814077472e-21
TIMM10,-9.8665495,-0.89111793,5.812987740493483e-23,2.036430466289944e-21
SDHC,-9.892828,-0.7983941,4.472142831869525e-23,1.5720654143056417e-21
UBE2D2,-9.894489,-0.6266441,4.3984939510660007e-23,1.5488281701789697e-21
POLR2J,-9.896514,-0.5725084,4.310391848819892e-23,1.5204129598698207e-21
EMC4,-9.901766,-1.1559935,4.089877988251833e-23,1.445113687105368e-21
CD68,-9.913804,-1.0314525,3.625730783614759e-23,1.2833211596004723e-21
TECR,-9.91989,-1.0900413,3.4113060800435196e-23,1.2116038497787789e-21
H2AFZ,-9.943033,-0.5439279,2.70464634503857e-23,9.622822325354733e-22
NDUFS8,-9.9462805,-0.5847378,2.6178515531124772e-23,9.330186551014938e-22
PRDM1,-9.951405,-0.8224493,2.486494057306347e-23,8.877432435207304e-22
ZFP36,-9.959376,-0.5652557,2.2949694271161e-23,8.207914175830386e-22
TMEM261,-9.981685,-1.2535542,1.8332660597421348e-23,6.57956624832977e-22
DYNLRB1,-9.981926,-0.605311,1.828823633047566e-23,6.57511740154702e-22
MRPL12,-9.992533,-0.8894261,1.6432865479148185e-23,5.928827687547155e-22
HIST1H4C,-9.997686,-1.2874293,1.5599966268092776e-23,5.638234287283039e-22
MRPS16,-10.000742,-0.9302513,1.5125877090699078e-23,5.476527879981682e-22
PSMD8,-10.01333,-0.72981185,1.3319115768868402e-23,4.830885646980555e-22
RBP1,-10.013832,-1.941076,1.3251791492941584e-23,4.814973939090226e-22
NRP1,-10.023107,-1.0956333,1.2064958009561712e-23,4.391516364863341e-22
PARP1,-10.042758,-1.0479609,9.88707214281036e-24,3.605181243690122e-22
TRIM14,-10.048854,-1.4893229,9.294191459110345e-24,3.3950259157308945e-22
RPL17,-10.084766,-0.5673044,6.451853996872074e-24,2.3609645401388027e-22
UROS,-10.091743,-1.1449277,6.009286933587101e-24,2.206881063678168e-22
CMKLR1,-10.092033,-1.2931346,5.9915476701033974e-24,2.2043097154041695e-22
CLN8,-10.100351,-1.2042539,5.504437886618861e-24,2.0287361826642475e-22
HAX1,-10.113313,-1.0184568,4.822544470775271e-24,1.7806117884990205e-22
GPX4,-10.115437,-0.54906976,4.7191058649666455e-24,1.7455589964306356e-22
RAB7A,-10.11653,-0.55058986,4.666641968393253e-24,1.7292688261578536e-22
DDOST,-10.123777,-1.1894099,4.333586437765947e-24,1.6087558043561868e-22
WASF2,-10.160814,-0.6130367,2.9658855049007633e-24,1.1030192668497785e-22
UFC1,-10.182048,-0.6454931,2.3848872725983778e-24,8.885544613279872e-23
CKS2,-10.186888,-0.7598425,2.2691169460093858e-24,8.469582142659396e-23
MSR1,-10.218923,-1.1611178,1.631435221365024e-24,6.10049793431741e-23
MGAT4A,-10.222569,-0.98202527,1.571198526442663e-24,5.88597345790902e-23
LSM2,-10.252883,-0.83697855,1.148650657997441e-24,4.310904818652554e-23
CDK5RAP3,-10.261575,-1.409436,1.0498089573598158e-24,3.9471663160512194e-23
RNF130,-10.281958,-0.5626822,8.498395952811285e-25,3.201166431472713e-23
SHFM1,-10.29476,-0.5476982,7.4404883186166255e-25,2.8078269245014835e-23
COX5B,-10.303434,-0.5671114,6.798945347275198e-25,2.570452100077579e-23
HEXB,-10.314339,-0.71021986,6.06979625999232e-25,2.2990193251177552e-23
PMP22,-10.315281,-0.9510284,6.010504174866784e-25,2.280769689571908e-23
ATP5G1,-10.324491,-0.6557043,5.460814222210108e-25,2.0760195401435426e-23
C17orf89,-10.3274145,-0.7800242,5.29689617379832e-25,2.0211892481766862e-23
PMVK,-10.346854,-1.0219363,4.32460982139384e-25,1.6532572630054773e-23
EVL,-10.348272,-0.9319576,4.261055784925845e-25,1.6320002650884824e-23
NHP2,-10.369433,-0.8196511,3.415444418245183e-25,1.31057305536739e-23
CAPG,-10.372157,-0.6070403,3.3194716388124445e-25,1.2761317092355931e-23
TPD52,-10.417584,-1.7375592,2.061218265327841e-25,7.938977442573217e-24
MT1E,-10.490071,-2.7835746,9.595561089826304e-26,3.709741499304034e-24
U2AF1,-10.511401,-0.68589824,7.654805286615629e-26,2.9650093911119293e-24
C9orf16,-10.511559,-0.57329386,7.641968530627048e-26,2.9650093911119293e-24
BANF1,-10.517586,-0.79556006,7.168662859500143e-26,2.787224997020425e-24
GSN,-10.518509,-0.6372531,7.098778252427267e-26,2.7652906782557756e-24
PHB,-10.520692,-1.1605531,6.936225254744061e-26,2.7071058603543883e-24
C6orf48,-10.526192,-0.74032164,6.542827606044313e-26,2.5584325318949277e-24
STOML2,-10.565322,-1.3289098,4.3148594063750484e-26,1.6936854446170818e-24
NDUFAB1,-10.604195,-0.689735,2.8490708411276423e-26,1.1204707911400263e-24
CYB561A3,-10.60499,-1.1952124,2.8249560000930236e-26,1.1131194189234104e-24
CALR,-10.623364,-0.585041,2.3204404874242112e-26,9.16083130121762e-25
C19orf70,-10.627684,-0.6245266,2.2154673040358253e-26,8.763261711859625e-25
LRPAP1,-10.638525,-0.8824949,1.9722761242465057e-26,7.816381574258015e-25
VKORC1,-10.658719,-0.8731866,1.5876838748935182e-26,6.304364074988208e-25
LAMP1,-10.65957,-0.6236383,1.5732295283031402e-26,6.259075384987435e-25
HBEGF,-10.674654,-0.7980387,1.3375424944854535e-26,5.33173007170716e-25
ALDH1A1,-10.67562,-1.2844249,1.323701803276891e-26,5.286823797562508e-25
ZDHHC4,-10.679059,-1.40874,1.2755752604720216e-26,5.104538893222248e-25
CD300A,-10.69117,-1.0634,1.1195005497421049e-26,4.488716169073374e-25
NFE2L2,-10.693313,-0.69933796,1.093923434436771e-26,4.3947464159593875e-25
LAMTOR5,-10.713541,-0.5930404,8.793302349363483e-27,3.5395628221584893e-25
CYB5A,-10.71907,-1.3557688,8.283201884857001e-27,3.340782937018259e-25
ST13,-10.722947,-0.6324911,7.943104200588913e-27,3.209920986887594e-25
SPCS2,-10.729634,-0.62406665,7.388828067519677e-27,2.991819554203382e-25
ACADVL,-10.740771,-0.9259388,6.549467002582331e-27,2.6571938358895783e-25
MDH2,-10.741669,-0.8766565,6.486146899361973e-27,2.636715043504989e-25
TPM4,-10.76009,-0.6456123,5.311856898249218e-27,2.163633140161869e-25
GPR34,-10.77007,-0.9656981,4.766393930400493e-27,1.9453141351330362e-25
GPR160,-10.775131,-1.3203224,4.511397466616823e-27,1.8449099321150748e-25
SRI,-10.776944,-0.85269094,4.423361868560046e-27,1.8125188782369098e-25
FAM20C,-10.784439,-1.8338755,4.0772467759285075e-27,1.6740359812607267e-25
GSTO1,-10.804544,-0.6327376,3.2757851326862496e-27,1.3476671941666538e-25
ZNF90,-10.804822,-1.3138558,3.265914833187395e-27,1.3463045303314064e-25
PDIA6,-10.818277,-0.69328976,2.820291901847448e-27,1.1649451197792002e-25
NAA20,-10.82869,-0.9827218,2.5173245618576647e-27,1.044003150108606e-25
SLC7A8,-10.832636,-1.484891,2.411124723760139e-27,1.0019833897585403e-25
RPS19BP1,-10.841367,-0.61539674,2.1917172719718906e-27,9.145073958599786e-26
BOLA3,-10.846527,-1.6436142,2.071478450924954e-27,8.660973751331645e-26
LINC00116,-10.860929,-1.0030996,1.7694057565514962e-27,7.413087913519523e-26
SPAG7,-10.8706455,-1.088512,1.5907177763146812e-27,6.678086959092861e-26
CD99,-10.87632,-0.64002806,1.494769555890152e-27,6.288140207555108e-26
UQCRQ,-10.896637,-0.58783466,1.195969208652101e-27,5.0414890933098527e-26
TREM2,-10.900722,-1.9882741,1.1434677965423176e-27,4.830092673913012e-26
DUSP23,-10.903046,-0.7667384,1.1146212763449434e-27,4.717950553007287e-26
VTI1B,-10.921144,-1.014797,9.133801299161716e-28,3.874128241125844e-26
HIGD2A,-10.923926,-0.60163724,8.85813611875117e-28,3.7649829478642394e-26
CUTA,-10.930148,-0.58688486,8.271300318033522e-28,3.522853199769921e-26
DNAJB1,-10.930949,-0.52401346,8.198588828452526e-28,3.4991440760769627e-26
SEPW1,-10.931236,-0.8079906,8.172710737959486e-28,3.4953662237410476e-26
GUK1,-10.932684,-0.60350496,8.043361150618789e-28,3.447226744489627e-26
MKNK1,-10.936825,-0.9485066,7.684394378456263e-28,3.3002705480194275e-26
PLIN2,-10.964805,-0.8884957,5.642236275841756e-28,2.4333921955200717e-26
MRPL27,-10.966717,-1.0354291,5.52420155454466e-28,2.3875017623841545e-26
NME4,-10.973828,-1.3903977,5.106332219308548e-28,2.211558947894202e-26
LAMTOR2,-10.977917,-0.59563506,4.880466081690475e-28,2.1182048243345405e-26
SELM,-10.998471,-1.2088873,3.8866426496311533e-28,1.694031570154521e-26
MRPL11,-11.014179,-1.1942523,3.2649990550086476e-28,1.4291506524578363e-26
SNRPB,-11.022363,-0.8387205,2.9813045277063235e-28,1.3077606976342544e-26
UQCRFS1,-11.027266,-0.7125911,2.823198900659514e-28,1.2410588914697894e-26
SLC25A39,-11.032165,-1.0231066,2.673512261475499e-28,1.1803125422759252e-26
ECHS1,-11.037312,-1.1070511,2.5247456608147347e-28,1.1170367170445191e-26
RNH1,-11.039432,-0.73740584,2.465881628411471e-28,1.0933495453490084e-26
ATP5A1,-11.039939,-0.7145722,2.451986857460219e-28,1.0895419523117065e-26
RER1,-11.057559,-0.8450458,2.0150662009877435e-28,8.973382655114401e-27
LPAR6,-11.059221,-1.0143139,1.9780823504008045e-28,8.827837515516981e-27
PPIA,-11.068272,-0.5808969,1.7881635167188396e-28,7.99764898359936e-27
CTSZ,-11.073745,-0.6229559,1.682210008095074e-28,7.540194160738815e-27
ARPC1B,-11.084589,-0.6124473,1.4903334055383831e-28,6.694760280590255e-27
SLIRP,-11.112479,-0.6935325,1.0908792585976985e-28,4.911109714857928e-27
RNASEH2C,-11.116706,-0.6792677,1.0404249721813135e-28,4.694260275584656e-27
NDUFB4,-11.137175,-0.6900731,8.270138110167677e-29,3.739596151181327e-27
RARRES3,-11.138378,-1.018068,8.159158840701823e-29,3.697557877279641e-27
C3AR1,-11.146602,-1.1101646,7.439395371179669e-29,3.378835123339545e-27
ANXA5,-11.18736,-0.609997,4.7022479236810156e-29,2.140409038253826e-27
NDUFC1,-11.191837,-0.87494105,4.470701527249506e-29,2.0395340367312248e-27
EPSTI1,-11.214743,-1.1430004,3.4518820591321704e-29,1.5782558305551074e-27
MT1H,-11.217921,-4.5759006,3.330059883861764e-29,1.5259553427633518e-27
CYFIP1,-11.220925,-0.99874246,3.218859551838159e-29,1.4782990545790955e-27
PSMB5,-11.230203,-1.1607101,2.898117244942295e-29,1.33397867536817e-27
GADD45GIP1,-11.230318,-0.6403226,2.894334534313052e-29,1.33397867536817e-27
M6PR,-11.233477,-0.69036585,2.792677269147119e-29,1.2912358481603876e-27
TXNDC17,-11.253721,-0.82050353,2.2202248689154086e-29,1.028871249073689e-27
UBE2L6,-11.265285,-0.9298338,1.9472213385361384e-29,9.044006076653482e-28
SMIM4,-11.284599,-1.212867,1.5635297996872836e-29,7.278390761401416e-28
TTYH3,-11.290023,-0.9794037,1.4699861311820502e-29,6.858487565235524e-28
ENG,-11.313574,-1.2508255,1.1241508791895278e-29,5.256877767399047e-28
SSR4,-11.322028,-0.6103593,1.0208275156289602e-29,4.784604581814366e-28
CCND1,-11.327126,-1.9031045,9.63141339051998e-30,4.524560308786834e-28
CYC1,-11.329015,-0.9648056,9.425927561344682e-30,4.438185020799197e-28
TBCB,-11.343074,-0.91048545,8.02747387801026e-30,3.7884140515327043e-28
SPATS2L,-11.344728,-1.0134572,7.877024657199469e-30,3.725977861466541e-28
RBM8A,-11.356186,-0.84991366,6.909574433754283e-30,3.2759042390425333e-28
ENO1,-11.377096,-0.6256186,5.438022113679712e-30,2.5841934252715463e-28
JTB,-11.400447,-0.6366332,4.159792791797472e-30,1.9813546687426984e-28
CNDP2,-11.400915,-0.9615174,4.137480819609409e-30,1.9753103196688735e-28
GRN,-11.406025,-0.627738,3.901525787960682e-30,1.8670028648262198e-28
MT1F,-11.413242,-2.093627,3.5908774815097165e-30,1.7263963423398823e-28
S100A13,-11.41716,-1.786956,3.43269409763707e-30,1.6542201204317232e-28
RPS5,-11.419475,-0.53216606,3.342493502740876e-30,1.6145423321827634e-28
MRPL51,-11.424604,-0.72193456,3.1508612159534915e-30,1.5255667429789912e-28
BRK1,-11.468578,-0.62803656,1.8975080502990986e-30,9.252717996339713e-29
SDSL,-11.475805,-1.4365098,1.7454420277399285e-30,8.531471282731664e-29
NR4A3,-11.507801,-0.81463325,1.2051221051401365e-30,5.904523077904979e-29
CACYBP,-11.51067,-1.0323375,1.1656992107896778e-30,5.725033277105573e-29
TMBIM6,-11.518715,-0.640248,1.0618334994570327e-30,5.227429235096745e-29
OAZ2,-11.534096,-0.7295867,8.8815728701226e-31,4.3829281117967993e-29
LITAF,-11.568066,-0.62663,5.981594641453942e-31,2.966090734164444e-29
RAB42,-11.569629,-2.637302,5.873635873545686e-31,2.919609463632431e-29
FAM162A,-11.591538,-1.2917078,4.548901501935147e-31,2.266611624592879e-29
SNRPC,-11.601334,-0.97575295,4.057055170951447e-31,2.026454637578157e-29
NPM1,-11.617668,-0.6316343,3.3516127394614865e-31,1.678177022644021e-29
NANS,-11.632274,-1.1469524,2.8247104948299486e-31,1.4178112896910517e-29
HLA-C,-11.643171,-0.60195357,2.485979470278328e-31,1.2539231583622554e-29
RANBP1,-11.671414,-0.83326304,1.7843241193451138e-31,9.066928179711843e-30
IRF8,-11.672661,-0.922549,1.758370330213251e-31,8.957216999738916e-30
DNAJB9,-11.686538,-1.2292632,1.493513490043475e-31,7.626949859975747e-30
SUMO3,-11.695368,-0.6952551,1.3460296631489812e-31,6.890933405183399e-30
KRT10,-11.762362,-0.7730256,6.100351330311291e-32,3.1308528114990128e-30
TCEAL4,-11.770436,-1.4091047,5.54368867704784e-32,2.852290347145742e-30
GTF3C6,-11.77197,-0.7628372,5.443839019756257e-32,2.8150269832890733e-30
RPL6,-11.801964,-0.5233521,3.8130823077674e-32,1.9767365327312362e-30
PFDN2,-11.802283,-0.8802745,3.7986151974871987e-32,1.974222060486448e-30
GNAS,-11.805738,-0.68089694,3.645744196897673e-32,1.89958077710945e-30
PRDX4,-11.807671,-1.265697,3.562944252102356e-32,1.8611624058882763e-30
ALOX5AP,-11.816462,-1.0652331,3.209206804142036e-32,1.6806583286283637e-30
ATRAID,-11.817786,-0.9147726,3.1589834026310817e-32,1.658587475002902e-30
ETV5,-11.839402,-1.5844351,2.4418646637752663e-32,1.2853599918626266e-30
TNFRSF14,-11.8476515,-0.8524102,2.2130530276659897e-32,1.1679117122096426e-30
SDHB,-11.895747,-1.0347102,1.245337376298316e-32,6.589054380935085e-31
TRMT112,-11.9049225,-0.7148196,1.1156640172906469e-32,5.918208426604571e-31
COX14,-11.920838,-0.7274683,9.217658932486238e-33,4.90231399546658e-31
SCAMP2,-11.926654,-1.1936582,8.595939713089734e-33,4.58353367194855e-31
FPR3,-11.926803,-0.8058422,8.580636711703133e-33,4.58353367194855e-31
CXCL12,-11.927706,-1.8852574,8.488040616579686e-33,4.5496340944586e-31
LACC1,-11.962424,-1.1426617,5.590529017177738e-33,3.0122826822478157e-31
MLF2,-11.962688,-1.0846097,5.57279546218259e-33,3.010629422188063e-31
MMP14,-11.972435,-1.3084422,4.9552818062467034e-33,2.684089187346664e-31
CCDC85B,-11.985669,-0.68231165,4.224181697890143e-33,2.294132964973194e-31
APH1A,-11.99771,-1.0064976,3.652609771397606e-33,1.9889768168971207e-31
ARPC2,-12.005459,-0.62804234,3.326144606119503e-33,1.8160218781656192e-31
SRSF7,-12.037514,-0.81201744,2.2565540470523795e-33,1.2353279475183545e-31
CIB1,-12.0400715,-0.75904894,2.1876483292791185e-33,1.2008083569992254e-31
P2RY6,-12.04204,-1.6842157,2.1360630844382438e-33,1.1756364359365336e-31
MGAT1,-12.044197,-0.7659432,2.0809385119570224e-33,1.1483759868807988e-31
UBE2L3,-12.070943,-0.7827598,1.504010866538561e-33,8.34482137274868e-32
FUOM,-12.071484,-0.9229099,1.494159747089942e-33,8.312630202712578e-32
MRPL18,-12.096044,-1.0329388,1.1082453580729083e-33,6.182382868445308e-32
CD83,-12.111171,-0.6915348,9.216875897410506e-34,5.169760800490172e-32
ISCU,-12.139622,-0.82657343,6.512624830259099e-34,3.6629500038462755e-32
LMAN2,-12.158617,-0.88252014,5.162549106657562e-34,2.9115925991915685e-32
C19orf60,-12.166513,-0.7310907,4.686784328513311e-34,2.650550839670792e-32
QPRT,-12.196764,-2.159127,3.2342201086549324e-34,1.8341244367562736e-32
GNG5,-12.208901,-0.67749166,2.7862704919541577e-34,1.5888707480368585e-32
CYSTM1,-12.214153,-1.1832206,2.612063795329372e-34,1.493678486192665e-32
PLA2G16,-12.227843,-1.9847416,2.2072199236571806e-34,1.2656988215854262e-32
SPINT2,-12.2345,-0.8091232,2.0335336534737813e-34,1.1693672933379064e-32
PEPD,-12.237342,-1.4407102,1.9635808568220593e-34,1.1323132418455072e-32
MRPL34,-12.269677,-1.3407433,1.3177809687691627e-34,7.620486058552715e-33
RNASE6,-12.273056,-0.6842614,1.2639044205929955e-34,7.350338201233315e-33
HLA-DOA,-12.278922,-1.4032843,1.1755406892805972e-34,6.855873525636755e-33
ARPC3,-12.2957735,-0.644964,9.543860374584125e-35,5.581934747288818e-33
RPS4Y1,-12.323967,-0.76271266,6.730007710387801e-35,3.9587486615057644e-33
LY6E,-12.343928,-0.87347305,5.252915931173843e-35,3.0987675618122936e-33
MAF,-12.34889,-0.9067316,4.93879593618072e-35,2.921859993482824e-33
RPL36AL,-12.352465,-0.6563658,4.72417782146547e-35,2.8029666617590936e-33
ITGB7,-12.361307,-1.9684423,4.2321769761856105e-35,2.518329308525055e-33
ARL2,-12.412858,-1.2399771,2.2256456181001003e-35,1.3282057818016557e-33
PRMT10,-12.430718,-1.2457539,1.7802748669400734e-35,1.0655178642394393e-33
NME1,-12.438144,-1.4483236,1.6223098730329038e-35,9.738128474705403e-34
NDUFA1,-12.4501915,-0.6765215,1.395107611929996e-35,8.398875121792048e-34
CTSA,-12.458371,-0.82925063,1.259160120866755e-35,7.602734741551064e-34
NTAN1,-12.4664955,-1.3981392,1.1371839702324315e-35,6.886504343628786e-34
TMEM14B,-12.498863,-0.83481807,7.5726407397499e-36,4.613019042917677e-34
TMED9,-12.508375,-1.1325516,6.718424160545809e-36,4.10483719023348e-34
RAB5C,-12.5254345,-0.87490886,5.419360490568266e-36,3.321016463011222e-34
GTF3A,-12.555983,-0.830125,3.685773537737138e-36,2.2654264956947817e-34
BLVRA,-12.575986,-0.97252357,2.862062849775136e-36,1.7697375976817403e-34
C1QBP,-12.577371,-1.0451379,2.812342616069419e-36,1.7442471771990665e-34
MRPL20,-12.595142,-0.78332496,2.2455412707291005e-36,1.3969308105090214e-34
ENSA,-12.618199,-0.9519794,1.6761018833699168e-36,1.049616645887561e-34
RP11-622K12.1,-12.65754,-1.0083293,1.0163378927352462e-36,6.400122883423887e-35
DAD1,-12.671039,-0.8081214,8.557346059852074e-37,5.405346377313945e-35
NDUFC2,-12.673687,-0.74524283,8.273291954099217e-37,5.24204970758342e-35
