names,scores,logfoldchanges,pvals,pvals_adj
RP11-302B13.5,-0.9780386,-1.6109031,0.32805524128690045,1.0
PPAP2B,-0.9787079,-1.9462037,0.32772432759530234,1.0
PCNT,-0.97936404,-0.39947885,0.32740014470655343,1.0
IGHV4-31,-0.97968054,-3.5446682,0.32724382943382446,1.0
DDX60,-0.97977614,-0.40628338,0.3271966187266401,1.0
SLC2A4RG,-0.9800828,-0.48433915,0.32704524870564855,1.0
POLR2D,-0.98085105,-0.07520512,0.32666620956234627,1.0
USP37,-0.9812005,0.019957254,0.3264938656416302,1.0
OSGIN2,-0.9814412,-0.0024346977,0.3263752103204308,1.0
MMGT1,-0.98190284,0.08857324,0.32614773058375934,1.0
MRPL44,-0.982005,0.12483419,0.3260973740100922,1.0
TLK2,-0.9832348,-0.035420652,0.32549186698709487,1.0
CBWD1,-0.98335356,0.20877038,0.3254334653505516,1.0
FKBP8,-0.9834953,0.2684475,0.3253637167734468,1.0
FASN,-0.9841712,-0.6869335,0.32503132818437486,1.0
NOP2,-0.9847647,-0.74618065,0.32473965703440844,1.0
IL4R,-0.98519003,0.13024907,0.32453073087201967,1.0
SZT2,-0.98529226,-0.7413956,0.3244805368539414,1.0
C9orf37,-0.9859253,-0.7904315,0.3241697703764306,1.0
FRA10AC1,-0.98666054,-0.08020837,0.3238090714497899,1.0
FICD,-0.9869606,-0.9030612,0.32366195555722455,1.0
XAF1,-0.9877123,0.29367626,0.32329354878396865,1.0
RP11-357C3.3,-0.9877486,-1.1514486,0.3232757816873877,1.0
HMGN4,-0.9880091,-1.1797097,0.3231482003299633,1.0
TCEA2,-0.98824316,0.22778195,0.32303356661409965,1.0
UNC13B,-0.98829263,-1.3011781,0.32300935161625155,1.0
METTL2A,-0.98831904,-1.0586851,0.322996437434672,1.0
DTX2P1-UPK3BP1-PMS2P11,-0.9883355,-0.39526954,0.32298836624214167,1.0
MARCH3,-0.9883619,-1.2376415,0.3229754526076243,1.0
LYSMD4,-0.9891433,-1.4144083,0.3225930389032653,1.0
TSPYL1,-0.9892719,0.29869398,0.3225301383767052,1.0
RP5-1065J22.8,-0.9893609,-1.4892249,0.3224865965452679,1.0
AGGF1,-0.99017197,0.20512311,0.322090058718825,1.0
ZC3H6,-0.99124354,-0.20042735,0.32156666554652114,1.0
ZCCHC3,-0.99126333,-0.4181559,0.3215570081270138,1.0
PRKAR2B,-0.9914546,-0.09638087,0.32146366283533323,1.0
ASB1,-0.9918008,-0.1786336,0.32129472068655396,1.0
OXSR1,-0.9921734,0.17030495,0.3211129715495875,1.0
BARD1,-0.9924536,-0.48962554,0.32097630186502957,1.0
MLXIP,-0.9924536,0.25825924,0.32097630186502957,1.0
SNRPB2,-0.99308664,0.2939809,0.32066772905683305,1.0
P4HTM,-0.99335045,-0.55997765,0.32053921428954857,1.0
OPTN,-0.99346584,-0.58091086,0.3204829996660171,1.0
MED31,-0.9936241,0.1979901,0.3204059158045103,1.0
CNPPD1,-0.9955694,0.17533334,0.31945941680070133,1.0
GCDH,-0.9957507,-0.3078155,0.31937127715617875,1.0
CASS4,-0.9962387,-0.7794593,0.31913418041386743,1.0
PPP1R37,-0.99668384,-0.7047588,0.318918010232333,1.0
MIR146A,-0.997119,-0.88684654,0.3187067365397823,1.0
RC3H2,-0.99764985,0.10759383,0.3184491707432333,1.0
DROSHA,-0.99836206,-0.9405492,0.31810383083418703,1.0
C2orf43,-0.99836206,-1.0404419,0.31810383083418703,1.0
IFT57,-0.9985104,-0.12616909,0.3180319159145394,1.0
DHTKD1,-0.99859285,-0.22663149,0.3179919677847095,1.0
FAM50B,-0.9988698,-0.9593988,0.317857766152998,1.0
C11orf49,-0.99894893,-0.9819497,0.31781942964781373,1.0
SPARCL1,-0.9990479,-0.9784578,0.3177715132776865,1.0
DTWD2,-0.9990577,-1.0648245,0.3177667219010898,1.0
COASY,-0.99912035,0.10312992,0.31773637761551177,1.0
NOA1,-0.9994006,-0.1985917,0.31760065011755967,1.0
CTBP1-AS2,-0.99962157,-1.0552831,0.3174936917019622,1.0
C17orf59,-1.0000601,-0.11510509,0.3172814412354581,1.0
C8orf76,-1.0000831,0.21543378,0.31727027273613195,1.0
FAM120C,-1.0004294,-1.3894778,0.3171027761805346,1.0
DHX9,-1.0006701,0.29847336,0.3169863603745513,1.0
GART,-1.0007129,-0.031003777,0.31696563173352554,1.0
B3GNT5,-1.0008975,0.03354909,0.3168763492901503,1.0
PDCD4,-1.0012108,0.2258558,0.31672492573630473,1.0
MPHOSPH6,-1.0013064,0.21091665,0.3166787111632271,1.0
AP3M1,-1.0013723,-0.0015651092,0.3166468416217171,1.0
KIAA0141,-1.0014052,-0.010230987,0.3166309076401007,1.0
ACSS1,-1.0014547,-0.00072635023,0.31660700765409977,1.0
IGLV3-19,-1.0016558,-1.3520339,0.3165098265725156,1.0
POLR3C,-1.0019493,-0.46819663,0.31636807289799307,1.0
FBXL17,-1.002279,-0.1698738,0.31620884882203915,1.0
STT3B,-1.0039276,0.44101477,0.31541351757655334,1.0
RANBP9,-1.0043331,-0.05121048,0.3152180676577355,1.0
CNOT3,-1.0049661,-0.27960634,0.3149131341891128,1.0
C7orf55-LUC7L2,-1.005164,0.24211617,0.3148178822519132,1.0
CYLD,-1.0053388,0.2879676,0.314733758794172,1.0
POGK,-1.0058037,0.15399583,0.31451003060356464,1.0
RSPH3,-1.0059783,-0.3124454,0.3144259612370798,1.0
FAM215B,-1.0063312,-0.23017658,0.3142562813216133,1.0
FAM114A2,-1.0064037,-0.3119199,0.31422140132733556,1.0
ZNF738,-1.0072577,-0.72448874,0.3138109601017327,1.0
GTPBP3,-1.0074621,-0.8065396,0.3137127601109856,1.0
FPGT,-1.0074819,-0.33812073,0.3137032579592469,1.0
SRGAP2,-1.007538,0.27203846,0.313676336224442,1.0
LZTR1,-1.0075479,-0.66482663,0.31367158548788365,1.0
CCSER2,-1.0079732,-0.020956874,0.31346734860484204,1.0
ZNF124,-1.008527,-0.18230124,0.3132014969287841,1.0
CTSK,-1.0087875,-0.21857503,0.3130765346676936,1.0
TRIM65,-1.0094371,-0.8473243,0.31276506292779027,1.0
C5orf45,-1.0099283,-0.82297796,0.312529618378546,1.0
STAU2,-1.0101262,-0.08456739,0.31243484147582934,1.0
ZNF775,-1.0101262,-0.94925696,0.31243484147582934,1.0
IRF7,-1.0103768,0.1910816,0.3123148179181121,1.0
ATAD3A,-1.010568,-0.31241006,0.3122232414342939,1.0
ATXN7L3B,-1.0113494,0.06847378,0.31184922486244926,1.0
C19orf12,-1.0113922,-0.24445666,0.311828717733482,1.0
LDLRAD4,-1.0120056,0.18820989,0.31153540539321356,1.0
EXOG,-1.0127013,-0.2949386,0.3112028896658785,1.0
ACSL4,-1.0130969,0.20791364,0.31101388566100086,1.0
CA4,-1.0133574,-1.8960022,0.31088949937102195,1.0
FAM219B,-1.0136771,-0.20304404,0.3107368168003891,1.0
LPIN1,-1.0138025,0.10122004,0.31067701650164126,1.0
METTL2B,-1.0142839,-0.5059382,0.3104473281103316,1.0
MACROD1,-1.0143201,-2.0824664,0.31043002736248926,1.0
DNAJA3,-1.01464,-0.4459557,0.31027749377350566,1.0
USP53,-1.0149136,-0.48417854,0.31014701463251526,1.0
PCNXL3,-1.0151443,-0.49729627,0.3100370001495719,1.0
AP3B1,-1.0154016,0.2465209,0.30991444294204307,1.0
RAB40B,-1.0158072,-0.5068657,0.3097212446708506,1.0
FASTKD2,-1.0163875,-0.5230539,0.3094449367551647,1.0
SNAPC1,-1.0165787,-0.13738815,0.3093539164288154,1.0
LZTS2,-1.0174919,-0.6298037,0.3089194599302594,1.0
RP11-545E17.3,-1.0177459,-0.21392515,0.3087987621142846,1.0
MARK2,-1.0179602,-0.018117974,0.30869689861917904,1.0
C17orf107,-1.0182601,-0.5769225,0.3085543270561377,1.0
MARCH6,-1.0183822,0.2690236,0.30849637085242976,1.0
DLGAP4,-1.0183953,0.11775871,0.30849010574814617,1.0
FADD,-1.0184547,-0.62202466,0.3084619138201843,1.0
DGKH,-1.0184745,-0.62035644,0.3084525168895228,1.0
ATP6V1B2,-1.0185437,0.24950534,0.30841962912317655,1.0
ZNF430,-1.0187383,0.014882633,0.3083272425721293,1.0
PYGB,-1.0187713,-0.07685537,0.3083115856490566,1.0
ANP32A,-1.0200638,0.29917178,0.30769824863248796,1.0
HS6ST1,-1.0208088,-0.76296544,0.3073450083146475,1.0
SCFD1,-1.0213265,0.1407885,0.30709977380958453,1.0
RGS13,-1.0215408,-0.8427441,0.30699828154114983,1.0
PIGU,-1.0216858,-1.0215542,0.3069295916924405,1.0
NCOA3,-1.0219463,0.30996123,0.3068062877396276,1.0
NAT9,-1.021976,-0.034019265,0.3067922425362053,1.0
LNPEP,-1.0224146,0.24234942,0.3065847352960879,1.0
SRSF10,-1.0228235,0.18279596,0.30639135368526416,1.0
ZFYVE19,-1.0234663,-0.38785073,0.30608740905002474,1.0
OXNAD1,-1.0235554,-1.1556113,0.30604534016676554,1.0
PFKM,-1.0237005,-1.2236842,0.3059767916811711,1.0
TOE1,-1.0239873,-1.369987,0.30584128259277676,1.0
CLUAP1,-1.0243005,-1.1176907,0.30569335835336087,1.0
FCRL5,-1.0243335,-1.4725152,0.30567779014117635,1.0
HDAC6,-1.0251116,-0.39314157,0.30531053295653166,1.0
P2RY13,-1.0251973,0.25243178,0.30527009032698527,1.0
TCAIM,-1.025293,-0.015454011,0.3052249854331378,1.0
ZNF350,-1.0253952,-0.44791833,0.30517677474652194,1.0
CAPNS1,-1.0254282,0.40749803,0.3051612239899332,1.0
CRYZL1,-1.0274162,0.12174826,0.30422448503532806,1.0
SMARCC1,-1.0274229,0.16924717,0.30422138128739584,1.0
POLR2M,-1.0279965,-0.06356166,0.3039514357119003,1.0
SRSF6,-1.0284187,0.42590842,0.3037529566633529,1.0
SS18,-1.0286032,-0.5699775,0.3036661491623923,1.0
BRAT1,-1.0290384,-0.28049996,0.3034615967060429,1.0
HSDL1,-1.0293517,-0.62969416,0.3033144376018668,1.0
SNX27,-1.0294935,0.40719184,0.30324784434011953,1.0
ANKLE2,-1.0297539,0.0814886,0.3031255239107211,1.0
C8orf59,-1.0297836,0.29266298,0.30311159075344285,1.0
ERC1,-1.0299914,-0.24265723,0.3030140705737775,1.0
DNAL1,-1.0302683,-0.6887453,0.30288407611960755,1.0
FBXL12,-1.0303574,-0.7013344,0.3028423000643029,1.0
LCORL,-1.0305486,0.005676243,0.3027525718648135,1.0
REV1,-1.0306145,-0.1312648,0.30272163520611894,1.0
ZMYM3,-1.0307068,-0.21039748,0.3026783274160141,1.0
TMEM185A,-1.0308222,-0.7092795,0.3026241984731495,1.0
VPS53,-1.0310992,0.29504606,0.30249431527962445,1.0
AP5Z1,-1.0313365,-0.038762923,0.30238301634519416,1.0
MTERFD1,-1.0316234,-0.7414384,0.30224856648462795,1.0
MROH6,-1.0320289,-0.80088603,0.30205855007659266,1.0
PLEKHF2,-1.0321674,0.12830526,0.3019936846358142,1.0
ARRDC1,-1.0322334,0.22820546,0.3019627995891283,1.0
FAM49A,-1.0329686,0.35486242,0.3016185737124861,1.0
IGHV5-51,-1.0340501,-1.1222368,0.3011127432718008,1.0
IMPA1,-1.034749,-0.1485151,0.3007861048778986,1.0
CHEK1,-1.0349865,-1.1959879,0.3006752248079275,1.0
DEDD,-1.0353491,0.013292871,0.300505877299145,1.0
IPO8,-1.0357349,0.08280789,0.3003258229070189,1.0
MYO1D,-1.0364504,-1.5496612,0.2999920662811115,1.0
PLAGL1,-1.0364537,0.076795876,0.29999052880484345,1.0
NIP7,-1.0366681,0.04488323,0.29989060411725743,1.0
LIN7C,-1.0369153,0.11441653,0.299775333984029,1.0
ASB2,-1.0372384,-1.0633904,0.29962475888013573,1.0
GPR180,-1.037733,-0.4259759,0.29939438450135747,1.0
PRPF4,-1.0380825,-0.17206073,0.29923165788732486,1.0
LIMK2,-1.0381616,-0.4332804,0.2991948223210237,1.0
LSS,-1.0392859,-0.6097081,0.2986717772384785,1.0
EPS8,-1.0395234,-0.6563253,0.2985614176693433,1.0
SLC7A6OS,-1.0398135,-0.28521392,0.2984265707313727,1.0
CCDC71,-1.0403311,-0.5466634,0.29818609255735984,1.0
PUM2,-1.040819,0.22422819,0.2979595183053042,1.0
TSR3,-1.0409344,0.38419905,0.29790595337713943,1.0
DYNLL2,-1.0424314,0.18744771,0.2972117227305672,0.9994200583023445
CLCN3,-1.0425897,0.09889869,0.2971383871693064,0.9993371478045039
CIR1,-1.0426589,0.2503358,0.29710630666599913,0.9993371478045039
MAN2A2,-1.0432656,-0.32223466,0.29682531939314094,0.9986114358934431
HELQ,-1.0435557,-0.2727706,0.29669099702300983,0.9984155785718458
TUBE1,-1.0436151,-0.8485115,0.2966635270023419,0.9984155785718458
KIF16B,-1.0441525,-0.20867589,0.2964148481642823,0.9979924521319153
PEX7,-1.044258,-0.85736567,0.29636604416170487,0.9979924521319153
SLC35A3,-1.0442811,-0.07831947,0.2963553690028753,0.9979924521319153
PELO,-1.0449636,-0.9331515,0.2960398056032799,0.9974398767815089
NUSAP1,-1.04529,-0.9514187,0.29588896350698435,0.9972589938983552
UCKL1,-1.0456659,-0.85184646,0.29571533029156005,0.996837440977904
RABEP2,-1.0457945,-0.3496764,0.29565594511860205,0.9968009356774153
BAG3,-1.0459263,0.20362183,0.29559504554402116,0.9967593117564406
PLXNA1,-1.0460978,-1.0322937,0.29551588865508505,0.9966560995893282
VPREB3,-1.0463945,-1.1506724,0.2953789198942567,0.996357845302201
ZNF791,-1.0475188,0.08180219,0.29486034625211666,0.9949355766288138
BTN3A1,-1.0477166,-0.4634559,0.2947691647732835,0.9947914160168893
MLYCD,-1.0481123,-1.1005884,0.2945868585061274,0.9943396281276372
UBA6-AS1,-1.0481453,-1.5066911,0.2945716697290599,0.9943396281276372
GPC4,-1.0482475,-1.5403636,0.2945245878558469,0.9943396281276372
LPGAT1,-1.048419,0.36843315,0.2944456231375424,0.9943396281276372
KHNYN,-1.0494114,-0.4902081,0.2939888177462532,0.9929740769188601
NUP133,-1.0498631,-0.48273295,0.2937810604678093,0.9924356409978042
SRRD,-1.0499257,-0.3434507,0.29375225519234704,0.9924356409978042
ARNT,-1.0500016,0.191092,0.2937173881831724,0.9924356409978042
CACUL1,-1.050783,0.20633273,0.29335826808041554,0.991496853049531
ARHGAP31,-1.0514293,-0.13242465,0.29306149691803896,0.9906569191882796
EIF4ENIF1,-1.0515743,-0.5495987,0.29299490252639815,0.9905949199546158
DUSP3,-1.0523854,0.37673825,0.2926227664998782,0.9894997156112664
ARAP1,-1.052603,0.2612788,0.29252297914863334,0.9893252452952709
H6PD,-1.0527184,-0.32891798,0.29247007088735555,0.9893092906980594
KCTD12,-1.0529492,0.18017751,0.292364273645907,0.9892774309670058
COG5,-1.0538526,-0.32375315,0.29195040026431307,0.9882238084156436
USP19,-1.0544065,-0.7513549,0.29169683325735296,0.987762143204014
ASCC3,-1.0546933,-0.04675369,0.2915655799595911,0.9875515246643204
MUTYH,-1.0555143,-0.8791716,0.2911901433948534,0.9864426491341494
MIR181A1HG,-1.0555242,-0.23249608,0.29118562204542864,0.9864426491341494
STAG2,-1.0556265,0.3375192,0.29113890419882693,0.9864426491341494
IGLV2-14,-1.0556924,-0.8136963,0.29110876632757055,0.9864426491341494
MCAT,-1.0562134,-0.8421101,0.2908707508976729,0.9860880797937314
METTL6,-1.0571728,-0.90373075,0.29043272333103265,0.984851895814795
CTU2,-1.0572618,-1.0037754,0.2903921041116039,0.984851895814795
NUFIP1,-1.0573542,-1.0140033,0.2903499845145415,0.984851895814795
CTPS1,-1.057585,-1.0023001,0.2902447035086234,0.984851895814795
RTN4,-1.057608,0.14941807,0.29023417682125685,0.984851895814795
FGD5-AS1,-1.0576541,0.3508701,0.2902131242173658,0.984851895814795
ATXN3,-1.0585707,-0.03491089,0.2897952924826973,0.9838279410248543
NOXA1,-1.0586994,-1.2913513,0.28973670821263964,0.9837917437805622
RBL1,-1.0592401,-1.3819469,0.2894904411228073,0.9831181581158166
WWC3,-1.0592434,-0.11130382,0.28948893992675506,0.9831181581158166
ITGA4,-1.0595336,0.31547865,0.28935685520493004,0.9831181581158166
DENND3,-1.0596324,0.29541945,0.28931183560209306,0.9831181581158166
FGD5,-1.0602424,-1.5975631,0.28903431897837195,0.9823817109779798
ALDH6A1,-1.0609514,-0.48435012,0.2887120250744536,0.9814487767434108
RP11-425D10.10,-1.0609612,-2.0093744,0.2887075296643302,0.9814487767434108
PCK2,-1.0612942,-0.5741737,0.288556211719754,0.9812440732805748
MPP5,-1.0614064,-0.5487159,0.2885052850352964,0.9812334321553345
COX10,-1.0625538,-0.5775752,0.28798438382048797,0.9796240953522448
GMPS,-1.0626559,-0.121778384,0.28793801248914197,0.9796240953522448
FMR1,-1.0632032,0.13349223,0.2876897871787025,0.9789464016230041
CHD3,-1.063223,0.012712325,0.28768081788362554,0.9789464016230041
METTL1,-1.0632857,-0.53120995,0.28765241636046757,0.9789464016230041
POLRMT,-1.0634934,-0.58624333,0.2875582564246342,0.9789464016230041
FRMD8,-1.064443,0.08949222,0.28712807585602684,0.9776832425358061
PPP5C,-1.0653958,-0.78949267,0.2866968384624561,0.976538808162562
AC006129.4,-1.065531,-0.70725435,0.28663569489777874,0.976492562322685
CBFA2T2,-1.0661772,-0.22095905,0.2863435205076108,0.9756591091287539
KIAA0195,-1.0676708,-0.31361747,0.2856690099146869,0.9735224277122522
MIR155HG,-1.067717,0.16998254,0.28564818123487934,0.9735224277122522
FAM134A,-1.0678588,0.25313914,0.28558421385099797,0.9735224277122522
EHMT1,-1.0681654,0.031850968,0.285445898908531,0.973246779387682
IPO9,-1.0682545,-0.13808589,0.28540575144163105,0.973246779387682
EEFSEC,-1.0682808,-0.37841457,0.2853938566290667,0.973246779387682
LANCL1,-1.0683105,-0.9666454,0.2853804753655613,0.973246779387682
ENTPD5,-1.0687721,-0.98743576,0.2851723769982838,0.9729605662951252
GOLPH3L,-1.0689205,-0.94926494,0.2851055100352381,0.97289411827018
IQCE,-1.0690458,-0.35454467,0.285049052857822,0.9728631764120079
GCN1L1,-1.069326,-1.021587,0.28492279443964186,0.9725939552795821
NR3C1,-1.0697348,0.34894675,0.2847386735395321,0.9721270961405379
TNPO2,-1.0706217,-0.40490928,0.28433952673383334,0.9709258390417274
SHCBP1,-1.0711197,-1.4792151,0.28411563636421355,0.9703885386399879
MSH6,-1.0711691,-0.36193633,0.28409340211671374,0.9703885386399879
URGCP,-1.0716143,-1.4824415,0.28389334689214984,0.9700476894721944
TRAPPC12,-1.0718055,-0.034672398,0.2838074265386883,0.9699155417700569
RNLS,-1.0721451,-1.7419366,0.2836548872435193,0.9695556410626386
RBMXL1,-1.0721846,-0.19799374,0.28363711928682944,0.9695556410626386
RAD54L2,-1.0721978,-0.37857324,0.2836311968020946,0.9695556410626386
MGAT4B,-1.0723957,-0.22054717,0.2835423695806629,0.9695556410626386
OCEL1,-1.0726594,0.03713425,0.28342396259607716,0.9694119507055762
RRNAD1,-1.0731012,-0.5915082,0.28322570593947494,0.968895270326859
BZW1,-1.0734441,0.30046162,0.2830718998721412,0.968530505412531
CD2,-1.0736684,-0.5042297,0.2829713649710214,0.9685093617022504
TRMU,-1.0737541,-0.5628756,0.28293293155080457,0.9685093617022504
METTL12,-1.0766292,0.004807051,0.28164598238002936,0.9647773022325418
ZBED3,-1.0768633,-0.21482812,0.281541371515008,0.9645799091841788
C9orf114,-1.0770644,-0.6837272,0.28145151563344595,0.9644330102552181
PTPN23,-1.0771139,-0.6467989,0.28142942290629414,0.9644330102552181
GCFC2,-1.0773281,-0.7496193,0.2813337013544899,0.9643512364512143
KBTBD3,-1.0773743,-0.7651104,0.28131308729726856,0.9643512364512143
PACS1,-1.0775721,-0.14337496,0.28122475294891913,0.9643512364512143
STYX,-1.0781986,0.047299646,0.28094515172569035,0.9636629941147364
CCNT1,-1.0782217,0.098071225,0.28093485423394504,0.9636629941147364
UTP23,-1.0782843,-0.23712231,0.28090690519092487,0.9636629941147364
CCDC117,-1.0785778,0.13367896,0.28077601112248995,0.9635658195141418
SPRY2,-1.0790294,-0.89456683,0.2805746034552181,0.9631365180206894
KLHL9,-1.0792305,-0.11281728,0.2804849571670509,0.9631365180206894
PXMP4,-1.0793691,-0.9370097,0.28042324480322933,0.9631365180206894
OTUD5,-1.0794746,0.10360204,0.2803762320501809,0.9631365180206894
STARD13,-1.079946,-0.90512043,0.280166209232086,0.9627606476942575
PRKCDBP,-1.0799922,-0.30493385,0.2801456533035679,0.9627606476942575
AC108488.3,-1.0805428,-0.98920906,0.27990052945662325,0.9621697872094807
RRP8,-1.0806516,-0.40776548,0.27985210906227453,0.9621644526778486
DEDD2,-1.080945,0.1993309,0.2797215491068449,0.9618766635870049
